200,0.25,50,1,1,0.5,1.41421,5
1.29377,1.43633,1.4492,1.88212,1.23318,1.07522,0.836733,0.381829,1.30192,1.72243,1.77197,1.23956,1.37612,1.78377,0.97721,1.54096,1.24473,1.69711,1.65393,2.34421,1.82277,1.2594,1.1463,-0.612514,-1.11988,-0.502986,-1.18217,-0.916234,-1.42069,-1.15692,-1.50974,-1.28484,-0.753338,-1.51725,-1.20885,-0.836364,-1.14821,-1.61104,-1.72235,-1.68228,-1.36816,-0.77875,-1.34502,-0.87936,-0.913275,-1.21594,-1.30415,-0.217583,-0.078432,-0.131983,-0.539868,-0.764655,-0.960513,-1.00717,-1.96305,-2.20372,-1.69605,-0.478712,-1.301,-1.14199,-0.0766136,-0.433564,-0.131692,0.421476,0.193583,-1.63606,-1.36772,-0.922193,-0.971157,-0.739382,-1.30607,-0.854809,-0.553949,-1.51323,-1.29008,-1.41599,-1.3188,-1.87869,-1.69371,-1.88134,-1.42219,-1.57914,-1.26613,-1.09987,-1.42137,0.253878,0.7477,0.819807,0.994896,1.36794,1.01672,0.798138,1.17272,1.66466,1.38747,1.70743,1.26675,1.08394,1.03793,1.45693,1.54828,1.23163,1.1457,0.537763,1.3058,1.3887,1.58461,1.24032,-0.0343815,0.946036,0.928457,1.43279,1.28725,1.24793,1.38386,1.46094,1.66143,1.75943,1.83548,1.80967,1.43175,0.932743,1.6995,1.53255,1.62624,1.65056,0.648715,1.1668,1.35694,1.45364,1.45023,1.03327,0.876815,0.355523,0.276167,0.222585,1.54037,0.793998,0.18054,1.23902,0.669778,1.33675,1.40763,1.56109,1.18393,0.666596,1.03619,0.63453,1.04636,1.07964,1.62654,0.829194,1.07668,0.749091,1.36105,1.23218,0.802341,0.64397,0.281698,0.617154,-0.337157,-0.820222,-0.725266,0.0929842,-0.19785,-0.193163,-0.79659,-1.8391,-0.461162,-0.77385,-0.819536,-1.51876,-0.97737,-0.851514,-0.593406,-0.490344,-0.817599,-1.65465,-1.5494,-1.72054,-1.98327,-1.10314,-1.49248,-1.62292,-1.29678,-1.28156,0.107405,0.513931,1.13808,1.61453,1.56348,1.21076,1.19107,1.04512,0.824373,0.944377,1.26169,0.958459,1.35225,0.2574,
-0.871005,-1.64531,-1.58467,-1.72924,-1.87702,-1.01304,-1.85874,-0.789214,-0.484247,-0.0853702,1.67721,0.813588,1.41366,1.27055,0.74882,1.92217,1.33227,1.06702,0.527923,1.12794,1.10512,1.36832,0.746174,-0.580224,-1.03484,-0.674274,-0.525993,-0.712956,-1.35014,-2.11382,-1.33381,-1.54706,-1.12596,-1.51959,-0.617388,-0.774987,-1.34146,-1.93713,-1.04485,-1.02001,-0.645693,-1.16792,-0.859417,-1.59426,-1.54606,-1.08542,-0.754254,-1.21615,-1.30029,-0.747007,-0.399074,0.686835,0.703411,1.17985,0.984583,1.10761,0.525951,1.09797,1.49183,1.34624,1.14317,1.52189,1.73274,1.20239,1.06876,0.482304,0.741901,1.36072,1.41056,1.1305,0.840128,-0.60769,-0.530216,-1.15565,-1.15294,-1.25608,-1.49504,-0.0281396,-0.759245,0.0220974,-0.665928,-0.435918,-0.958496,-1.50858,-1.1797,-0.190152,1.23478,2.03187,1.51688,0.957799,1.69076,1.34594,0.797655,0.907832,0.627485,0.632123,1.3472,1.21646,0.982812,1.24554,1.15727,0.779605,0.2951,1.21886,1.54817,1.22902,1.64343,1.00216,0.670806,1.40485,0.623758,1.57478,1.40046,1.41718,1.72845,1.26091,1.43045,1.43818,1.43904,0.717907,0.814326,1.58747,1.24284,1.27527,1.54662,1.42257,-0.214982,-0.712508,-0.52441,1.26598,0.142576,0.04845,-0.643255,-0.28634,0.609022,0.389299,0.734052,1.01115,0.969672,1.4355,1.19512,0.957106,0.440545,1.07134,1.32338,1.07717,0.946708,1.49566,0.688553,0.282128,-0.204018,-1.03207,-1.06833,-1.02558,-1.24439,-1.44818,-1.63501,-0.987125,-0.38723,-1.42907,-1.48236,-1.39638,-1.17604,-0.971827,-1.56252,-1.27,-1.264,-1.00355,-0.514559,-0.521471,-0.667105,-0.541568,-1.00211,-1.6177,-1.58486,-0.886772,-1.48167,-1.93215,-1.08443,-0.536794,-0.196434,-1.24963,-0.816153,-0.709745,0.412391,0.233588,0.265466,1.02889,1.78924,0.177381,0.298397,-0.3963,0.642377,0.796782,1.04654,1.71544,1.60408,0.705803,0.240058,0.0942505,
-1.1957,-1.47198,0.235921,1.26679,0.825381,0.592708,0.668315,1.18086,2.00683,1.66754,1.43997,1.69967,1.21864,0.91105,0.797113,1.1227,1.62102,2.30545,1.26082,0.241121,0.40649,0.89739,0.879028,0.322415,0.501074,0.0626785,-0.817678,-0.978779,-1.9818,-1.36447,-1.70202,-2.31714,-1.58268,-1.83034,-1.32655,-1.27283,-1.40034,-1.63101,-1.46238,-1.47128,-1.75313,-1.46877,-1.65972,-0.201712,-1.11103,-1.28684,-0.313873,0.248183,-0.396139,-0.943753,0.088977,-0.140907,-1.5149,-1.00276,-1.19295,-1.20484,-1.25917,-0.169796,-0.932933,0.116324,1.5193,1.19201,1.63668,0.72408,-0.575061,-0.278951,-0.683544,-0.651545,-0.500303,-1.12327,-1.17556,-0.773267,-1.56381,-1.16598,-1.72965,-1.47816,-1.16601,-0.701159,-0.865895,-1.50846,-0.758106,-0.421256,0.11266,-0.807307,1.10349,0.926809,1.57093,1.61624,2.18167,1.32,0.511868,0.618149,1.07194,0.596329,1.07594,1.21314,0.954868,0.760107,0.743348,1.02478,0.862442,1.08573,1.69666,0.416278,0.00357787,0.621046,0.400247,0.690753,1.05937,1.34737,0.426626,0.268137,-0.508376,-0.677021,-1.32711,-0.795169,-0.11551,-0.163394,1.75687,0.859454,0.371163,0.183696,0.939371,0.221781,1.01677,1.08431,1.60993,1.77511,1.74522,1.9474,1.37986,0.781977,1.66714,1.43008,0.526089,1.88723,1.16695,1.48409,2.21849,1.06657,1.66224,0.816088,0.886484,1.80802,1.87286,1.56138,1.53739,1.14117,1.50274,0.767483,1.51124,2.01651,1.27382,1.24989,1.37354,1.30578,0.581534,1.47767,1.21079,1.50992,0.910266,-0.533693,-1.53852,-1.30498,-1.52788,-1.13319,-1.57554,-0.92747,-1.18324,-0.00826901,-0.338101,-1.16619,-1.71624,-1.47342,-1.61068,-1.2926,-0.264481,-0.407185,0.409118,0.344992,0.770569,1.32627,1.3964,0.797905,-0.447552,-0.902733,-0.885939,-0.437776,1.31198,1.74541,1.21695,1.70179,1.51213,1.16482,1.61737,1.97188,1.44625,1.05457,0.900248,-0.000785131,
1.00909,0.35098,0.0289478,0.562649,1.12336,0.646707,1.53583,1.63947,0.961871,-0.47315,-0.606567,1.00091,1.12167,1.03056,0.120436,-0.421356,0.549662,1.28568,1.52746,1.36773,1.59109,1.39494,1.73745,1.98512,1.15939,1.30168,0.650738,0.0776386,0.119981,0.906165,1.69068,1.50196,1.53934,1.70223,1.86073,1.12531,1.09671,-0.353633,-1.37629,-1.05946,0.182414,-0.603557,-1.35696,-0.213604,-0.462476,-0.627628,-1.37141,-1.20306,-1.23215,-1.4087,0.456611,0.604365,1.19865,0.0779464,0.128404,1.10632,1.1995,0.827105,1.49924,1.40749,0.550765,1.22022,0.915793,0.8994,0.84367,1.25798,1.18783,1.23987,0.804968,0.733305,0.141999,0.383771,-1.12124,-1.35258,-1.01588,-1.39251,-0.6106,-0.159231,-1.37671,-1.3653,-0.926486,-1.45158,-1.03107,-0.807684,0.532702,0.682343,1.66247,1.43745,0.471171,0.121543,0.122954,0.174797,0.33552,1.11443,1.4303,1.22167,1.26537,1.18648,1.71413,1.65543,1.29609,1.4643,1.32943,0.464169,-0.0701473,0.495433,1.26652,1.24501,0.454539,1.16992,0.845992,0.972735,0.931538,0.405435,0.699281,1.38854,0.777421,1.66841,1.77187,1.97901,1.90237,1.40222,1.47106,1.63751,1.60006,1.52938,1.62489,1.48569,1.30281,1.80547,1.24994,1.20234,1.74776,0.927528,1.40364,1.13235,-0.0662111,0.834192,0.217789,0.389845,0.871477,0.783007,1.61538,1.14025,1.297,0.487199,-0.808326,-0.654261,0.208946,0.497504,1.47419,1.27371,1.32589,2.08836,1.61462,0.914974,1.50846,-0.103107,-0.836398,-1.00696,-1.3306,-0.562168,-1.07174,-1.0427,-2.10744,-1.85486,-0.960497,-1.89586,-1.54447,-1.44143,-0.530095,-0.505545,-0.352989,-0.266772,-0.740438,-1.39725,-1.23852,-1.83178,-1.55389,-1.4094,-1.65916,-1.81591,-1.48897,-1.43585,-1.18382,-1.54372,-2.09892,-0.423463,1.15521,0.676187,0.536347,-0.210713,0.185512,1.34704,1.13678,0.847135,1.21773,1.66816,1.79371,1.35854,
1.2631,1.30413,1.82636,1.27647,1.60569,1.39326,0.648097,1.41425,1.3331,1.92322,1.82184,1.16919,1.96845,1.50382,0.252319,1.50695,1.23761,0.58395,1.23699,0.847263,1.56696,1.13254,0.523797,0.534817,0.492611,1.44069,1.61872,1.73688,1.24413,1.28652,1.75694,1.64361,1.22324,1.7142,1.21889,1.19796,0.940053,-0.560318,-0.45097,-1.78494,-1.99522,-1.45024,-1.13067,-1.99581,-1.23292,-0.691822,-0.380463,-0.999541,-0.954446,-0.726733,-1.43101,-1.25168,-0.668124,-0.0126581,-0.224757,1.00972,1.252,0.944717,1.48999,0.689797,1.88948,1.47718,1.11471,1.24554,0.780743,0.713133,0.382123,-0.524023,-0.29607,1.19261,1.9358,1.57131,1.38786,1.45236,0.510144,0.717142,1.10489,0.326035,0.217859,0.471155,1.04829,1.00179,1.28033,1.34717,1.8003,1.59477,1.67948,1.34081,1.44133,1.84745,1.51298,0.842869,0.0772077,1.3424,1.64128,2.22723,1.24922,0.0771045,0.59929,0.954618,1.77416,0.416287,0.878212,-0.576586,-0.60178,0.207868,0.879344,1.43244,1.32531,1.42024,1.47972,1.07705,1.11485,1.09803,1.78369,1.47577,1.48162,1.69758,0.864329,1.06532,-0.0213066,1.04512,0.568594,1.59946,1.40784,1.3879,1.35397,1.50212,1.22678,1.57005,0.946017,0.790508,0.688346,-0.917996,-0.539941,-0.546145,-1.1122,-1.32438,-0.802562,-1.08226,-0.996172,-1.17146,-1.20296,-1.45225,-1.55917,-1.12879,-0.623046,-0.0402433,-0.446145,0.189027,1.35207,1.83982,1.61559,1.09632,1.0777,1.21384,0.981519,0.969972,0.690339,1.8395,1.15359,1.09516,-0.825008,-1.02361,-0.365175,-0.68279,-1.89993,-1.38278,-1.72492,-1.63374,-1.82584,-0.682965,-1.13025,-1.02338,-1.80329,-1.41075,-1.30967,-1.23548,-1.3851,-0.63908,-1.31648,-1.58749,-1.85263,-1.59237,-1.2507,-0.300575,0.029107,0.522043,1.34037,0.276166,0.449543,0.726725,1.54406,1.13496,1.69963,1.51133,0.406183,0.686567,0.785034,0.587936,
1.23451,1.61641,1.24191,1.08675,1.12434,1.47731,1.56589,1.09964,1.24883,1.08562,1.43278,-0.400447,0.179536,0.0534278,1.29778,1.67783,1.26634,0.80517,0.822475,0.989105,0.871614,0.886219,0.689288,0.687653,1.15098,0.68765,2.20689,1.24436,1.55745,1.33561,1.15797,0.413306,1.30408,0.416847,1.20183,0.259411,-0.20099,-1.02613,-1.33553,-1.35191,-1.11785,-0.604318,-1.54941,-1.48776,-1.91846,-2.15176,-1.14149,-0.746078,-0.476322,-0.457106,-0.863528,-1.29003,-1.33245,-1.45062,-1.62034,0.207648,1.33274,1.48732,1.56718,0.90204,1.99734,1.65903,1.33114,1.40135,0.0692084,0.710906,1.26384,1.44215,1.60347,0.683485,1.68969,0.806501,1.13091,1.58103,1.72915,1.59667,1.56593,0.449685,1.04101,0.840837,0.887385,-0.0768167,0.485933,1.3304,1.04659,1.33506,0.581186,1.15963,1.50349,1.41893,1.59072,1.70702,0.946438,1.57438,1.17023,1.13663,0.366615,1.30673,1.96224,1.09569,0.454435,0.516419,1.03815,1.61235,1.42665,0.750387,-0.275363,1.1745,1.43379,1.49069,1.23923,0.82269,1.17505,1.30129,1.37311,1.34855,1.71131,1.3853,1.14013,1.21923,1.37432,1.45872,1.16207,0.860121,0.456143,0.48874,0.338091,-0.0411045,0.976136,1.27806,1.57238,0.575801,1.37337,0.984783,0.948046,1.2356,1.2899,0.944688,0.376583,1.30972,1.03983,1.36659,0.27424,-0.0749923,0.506176,0.212414,1.05611,1.22078,1.17374,0.929499,1.43266,1.11057,1.64232,1.33954,1.08315,0.678078,0.709565,0.520252,0.361038,-0.534976,-1.05318,-0.588741,-1.52401,-1.22341,-1.23556,-1.44316,-1.50252,-1.79907,-1.45538,-1.21333,-1.19603,-1.22832,-1.17147,-1.68,-1.81423,-1.0746,-1.2235,-1.94583,-1.33455,-1.52312,-1.66987,-1.81943,-1.67467,-1.51018,-1.06513,-1.48098,-1.59904,-1.54569,-1.02312,-0.804845,0.0110173,0.82647,0.834115,1.90004,1.4172,1.25363,1.17875,1.07132,1.36325,1.28834,
1.45111,0.998525,1.86641,1.64618,1.33585,1.48653,1.2511,0.950497,1.50443,1.0418,1.12609,1.31442,1.39867,1.52702,1.2045,0.929359,1.13655,0.832926,1.34938,0.834111,0.843784,1.26338,1.48295,1.09145,0.688262,1.63436,1.23551,1.17325,1.07552,1.13388,0.22793,0.565153,1.24769,0.890838,1.17542,1.2894,1.36341,1.32121,1.50546,-1.01469,-0.491649,-0.516231,-0.586323,-0.775884,-0.391682,-0.934881,-1.43708,-1.49305,-1.66779,-1.95225,-1.21386,-1.29236,-0.72948,-0.241698,0.71479,1.26466,1.06526,0.598796,0.636236,0.739868,1.51854,1.51738,0.51816,0.381568,0.438861,1.15649,0.856229,0.869292,1.27661,2.00477,1.01431,1.01696,0.902425,1.15591,0.606015,1.37832,1.06438,1.2321,1.36006,1.23474,0.238586,1.18284,1.46983,1.26527,1.47486,0.718397,1.45817,0.998277,1.35127,1.13582,0.573011,1.84974,1.32911,1.37038,1.49566,1.45298,0.228728,1.71103,0.959953,1.17186,0.929767,0.440967,0.565552,1.15519,1.61206,1.50135,1.60784,1.54153,0.580498,1.05498,1.62512,1.30038,1.71416,1.6041,1.28406,1.11036,1.94108,1.44021,1.18879,1.35214,0.944516,0.731286,0.588528,0.68234,0.463037,1.15942,0.911065,1.75757,1.44646,1.69005,0.908111,1.31602,1.18569,1.00006,1.10835,1.03566,1.30826,1.72683,1.39352,1.67173,1.9411,1.71077,0.994168,1.02969,1.18041,1.43285,1.53352,1.22017,1.41231,1.49963,1.48531,1.33519,1.30872,0.578243,0.84788,0.51889,-0.204597,-0.356088,-0.835483,-0.576154,-1.55082,-1.15355,-1.02934,-0.932885,-0.81439,-0.658306,-1.31131,-1.21064,-1.52304,-1.644,-1.34829,-0.876499,-0.861917,-1.22135,-0.358352,-1.39417,-2.18969,-2.11759,-1.53599,-1.35488,-1.33125,-1.44793,-0.845285,-0.499947,-1.32212,-1.69474,-1.21813,-1.64526,-1.49476,-1.72492,-0.558739,-0.78064,0.299263,0.378303,1.16458,1.09404,1.13004,0.809381,0.5326,1.17152,
1.13457,0.822346,0.694102,1.17653,1.64899,2.04953,1.78451,0.699485,0.847994,0.00967476,0.154622,0.864123,1.28799,1.24304,0.886124,0.588883,0.704824,0.184983,0.416749,1.16872,0.954926,1.53641,1.17483,1.18306,1.36757,1.22352,1.62849,1.48092,1.38591,1.54915,1.37319,1.49713,0.196905,0.331879,-0.102844,-1.19725,-1.60081,-1.52028,-0.407391,-0.386662,-0.238499,1.16729,0.41801,-0.546694,-0.566847,-1.14994,-0.806421,-1.17153,-1.27233,-1.28235,-1.17856,-1.75601,-1.58226,-1.64313,1.08793,1.54299,0.391111,1.01244,0.347177,1.36023,1.57318,2.10967,1.43776,2.12842,1.42017,1.91932,1.64608,1.73805,1.63193,1.58283,1.77589,1.71086,0.892725,0.395116,0.141507,1.14354,1.36709,0.103504,0.227743,0.133096,0.497378,0.87025,1.53608,1.76289,1.56688,0.962145,0.462085,0.00938983,0.962073,1.43869,0.267567,0.539755,-0.589486,0.718939,0.529233,0.973389,0.668345,-0.396824,0.0511173,0.229121,1.16319,0.450921,0.627803,0.0943001,1.3775,1.36461,1.42902,0.989642,1.67044,0.678008,1.28549,1.73393,1.05474,1.24661,1.03718,0.325502,1.07645,1.22189,0.294615,1.56072,1.74906,1.25911,0.201432,1.33937,1.41121,1.59865,1.06433,0.988612,0.911399,0.943205,1.3262,1.60574,1.04712,1.03901,1.71492,1.89105,1.16173,1.65077,1.06368,1.94456,1.39647,1.22831,1.5844,1.49454,0.270309,0.0202395,-0.259609,-0.272452,0.353483,0.772255,0.989603,1.35178,1.31303,0.933189,0.300449,-0.236247,-1.14588,-1.24013,-0.628466,-0.410391,-0.505172,-0.679992,-1.23523,-1.34534,-1.55045,-1.44995,-1.48255,-1.13801,-1.37581,-1.24329,-1.33196,-1.80707,-0.63257,-1.35523,-1.9301,-1.57517,-1.57138,-1.49218,-0.510684,-0.639492,-1.13136,-1.69772,-1.18875,-1.93042,-1.40387,-1.5208,-2.11643,-1.94533,-0.878294,-0.0340947,0.396091,0.369126,0.657291,0.651195,0.357683,0.139067,0.296812,-0.415875,-0.613457,-0.176795,
-1.61307,-1.55728,-2.12009,-1.21326,-0.924622,-1.12458,-0.965207,0.510709,0.797116,0.396063,-0.103985,1.47932,1.47739,0.726103,0.495135,-0.331425,0.611016,1.28681,0.99252,0.549788,0.15551,1.16428,1.22777,1.63569,1.41957,1.50535,1.07456,0.771552,-0.359028,0.285727,-1.22724,-1.10018,-1.73369,-1.60456,-1.18351,-1.74313,-1.44288,-1.67819,-0.825168,-1.15949,-1.7093,-1.6249,-1.45125,-1.502,-1.17007,-1.00159,-1.18912,-0.695168,-0.525437,-0.814231,-1.24132,-1.32837,-0.519255,-0.0797032,1.46433,1.34887,1.03227,0.557055,0.41128,1.36228,1.10987,1.46102,1.60531,1.41238,1.25657,1.78837,1.27625,0.658524,1.5226,1.25026,1.70552,1.6803,1.66407,1.36533,1.68521,0.750239,1.78679,1.51522,1.85291,1.54537,1.66983,1.36397,0.901872,0.49794,0.8326,1.39547,0.729542,0.256279,-0.561509,-1.12333,-1.08726,-1.34429,-1.78713,-1.65286,-1.54293,-1.61326,-1.02957,-1.43245,-1.30304,-1.01231,-0.632495,-0.122787,0.935054,0.871399,1.30738,1.46756,0.545858,1.52671,1.18301,1.0372,1.27641,1.09005,1.36152,1.32134,1.30294,1.18123,1.32847,0.921825,1.49825,0.672508,1.09626,0.796778,1.15831,1.12755,1.02126,1.19332,1.51209,0.410199,-0.747126,0.257695,0.978094,0.669948,0.940868,1.00438,0.991411,1.51803,1.26288,1.23836,0.202524,0.0163273,0.492515,0.45551,-0.513425,-0.270446,0.526083,1.97653,1.44609,0.770691,0.409837,0.785941,1.40883,1.39131,1.88934,0.944045,0.720305,-0.77508,-0.950883,-1.2293,-1.34265,-1.1824,-1.14691,-1.74594,-1.00375,-0.869526,-0.862785,-1.30468,-0.363393,-0.340906,-0.910084,-1.52284,-1.42424,-1.22822,-1.50358,-1.36983,-1.69437,-0.958409,-0.761793,-1.08726,-0.923764,-1.50183,-0.506339,-1.51659,-1.43456,-1.27147,-1.44006,-1.4026,-0.930686,-0.579155,-0.381807,-1.12302,-1.3449,-1.24367,-1.39591,-1.39814,-1.3597,-1.68778,-1.70663,-1.36393,-0.848845,-1.26499,
-1.00172,-0.534238,0.260793,-0.312848,-1.38855,-1.13321,-0.197403,1.45826,0.967181,0.285255,0.332409,1.49334,1.9884,1.55702,1.11896,1.88119,1.21293,1.03481,1.55687,1.64973,1.40202,1.28959,0.512012,1.19765,1.69418,1.12493,-0.418338,-0.204929,-1.1005,-1.79343,-1.80563,-1.91141,-1.60075,-1.74886,-1.01475,-0.398828,-0.522361,-1.50479,-1.36664,-1.19741,-0.829942,-0.536408,-1.12199,-1.0114,-0.125667,-0.902499,-1.51745,-1.83248,-1.25181,-1.24074,-1.52664,-0.134901,0.72711,0.960148,1.1971,1.88021,1.4886,0.396819,1.2857,1.11648,1.5971,0.907188,-0.318309,0.317185,0.0177104,0.784441,0.775714,1.45278,1.03939,0.848735,1.09652,2.01554,1.3028,0.698638,-0.223465,0.743179,1.19363,1.75194,1.61505,1.26815,1.17536,1.72768,0.927864,1.45616,0.404415,0.213857,0.457295,0.22754,-0.0132916,-0.243683,0.459619,0.0798393,1.0595,0.959201,0.815231,2.10852,1.09175,1.48195,1.10649,1.44071,1.44787,1.56635,1.55392,1.04802,1.07539,1.13582,1.72064,0.940779,1.80168,1.59079,1.60878,1.48977,1.04809,1.44702,1.71999,1.48651,1.56027,1.68031,0.974323,1.00571,0.673312,1.58592,1.73905,1.55249,1.7245,1.39617,-0.264111,-0.535556,-1.10816,-0.946923,-1.4462,-1.1447,-0.339392,-0.226357,0.198297,-0.327869,0.858886,2.06628,1.53711,1.94487,1.42643,1.46673,0.952945,0.405838,-0.956664,-1.08662,-1.47975,-1.33066,-1.48148,-0.60052,-1.2373,-1.29623,-1.06369,-0.884348,-1.49602,-0.822041,-0.685297,-1.13878,-0.0140516,-0.569965,-1.43098,-1.82809,-1.81627,-2.07438,-1.6484,-1.12261,-1.66401,-1.53735,-1.16736,-0.756323,-0.42979,-0.964169,-1.51539,-1.72479,-1.77801,-1.45252,-1.02443,-1.09202,-1.18096,-1.54491,-1.45077,-1.6879,-1.51988,-1.73148,-1.49133,-1.59845,-2.0227,-1.76306,-1.25595,-1.09617,-1.41632,-1.90708,-1.69346,-1.60943,-1.24849,-1.87447,-1.67284,-1.81054,-1.83744,-1.5766,
